Measurement_System,FSK_Group_Key,Injection_Variant,FSK_SKU,Proposed_FSK_Code,Build_Status,Build_Source,Priority,Shaft_Value,Stern_OD_Value,Backend_Target_OD_in,Stern_Target_OD_in,FSA_SKU,FSA_Stock_SKU,Hose_SKU,Hose_Orientation,Clamp_Backend_SKU,Clamp_Stern_SKU,Clamp_Backend_Qty,Clamp_Stern_Qty,Requested_Port_Count,FSA_Stock_Variant,Injection_Action,Hose_Type,Stretch_Backend_in,Stretch_Stern_in,Sell_On_Website,Total_Stretch
Imperial,FSK-2500-5000,4,FSK-2500-5000-4,FSK-2500-5000-4,Generated,Rule Engine,2,2.5,5.0,4.0,5.0,FSA-2500-4000-4,FSA-2500-4000-4,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5000,2,2,4,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2500-5500,0,FSK-2500-5500-0,FSK-2500-5500-0,Generated,Rule Engine,2,2.5,5.5,5.0,5.5,FSA-2500-5000-1,FSA-2500-5000-1,HS 5000-5500,A->Backend,CLAMP-5000,CLAMP-5500,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2500-6000,0,FSK-2500-6000-0,FSK-2500-6000-0,Generated,Rule Engine,2,2.5,6.0,5.0,6.0,FSA-2500-5000-1,FSA-2500-5000-1,HS 5000-6000,A->Backend,CLAMP-5000,CLAMP-6000,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2500-6000,1,FSK-2500-6000-1,FSK-2500-6000-1,Generated,Rule Engine,4,2.5,6.0,6.0,6.0,FSA-2500-6000-0,FSA-2500-6000-1,HOSE 6000,A->Backend,CLAMP-6000,CLAMP-6000,2,2,0,0,0,Straight,0.0,0.0,False,0.0
Imperial,FSK-2625-4500,0,FSK-2625-4500-0,FSK-2625-4500-0,Generated,Rule Engine,2,2.625,4.5,4.0,4.5,FSA-2625-4000-1,FSA-2625-4000-1,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-4500,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2625-4500,1,FSK-2625-4500-1,FSK-2625-4500-1,Generated,Rule Engine,5,2.625,4.5,4.0,4.5,FSA-2625-4000-1,FSA-2625-4000-1,HS 4000-4250,A->Backend,CLAMP-4250,CLAMP-4500,2,2,1,0,0,Articulated,0.0,0.25,False,0.25
Imperial,FSK-2750-3500,0,FSK-2750-3500-0,FSK-2750-3500-0,Generated,Rule Engine,6,2.75,3.5,3.5,3.5,FSA-2750-3500-0,FSA-2750-3500-1,HOSE 3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,0,0,0,Straight,0.25,0.25,False,0.5
Imperial,FSK-2750-3500,1,FSK-2750-3500-1,FSK-2750-3500-1,Generated,Rule Engine,6,2.75,3.5,3.5,3.5,FSA-2750-3500-0,FSA-2750-3500-1,HOSE 3375,A->Backend,CLAMP-3500,CLAMP-3500,2,2,0,0,0,Straight,0.125,0.125,False,0.25
Imperial,FSK-2750-3500,2,FSK-2750-3500-2,FSK-2750-3500-2,Generated,Rule Engine,6,2.75,3.5,3.5,3.5,FSA-2750-3500-0,FSA-2750-3500-1,HS 3250-3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,0,0,0,Articulated,0.25,0.25,False,0.5
Imperial,FSK-2750-3500,3,FSK-2750-3500-3,FSK-2750-3500-3,Generated,Rule Engine,6,2.75,3.5,3.5,3.5,FSA-2750-3500-1,FSA-2750-3500-1,HOSE 3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Straight,0.25,0.25,True,0.5
Imperial,FSK-2750-3500,4,FSK-2750-3500-4,FSK-2750-3500-4,Generated,Rule Engine,6,2.75,3.5,3.5,3.5,FSA-2750-3500-1,FSA-2750-3500-1,HOSE 3375,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Straight,0.125,0.125,False,0.25
Imperial,FSK-2750-3750,0,FSK-2750-3750-0,FSK-2750-3750-0,Generated,Rule Engine,3,2.75,3.75,3.75,3.75,FSA-2750-3750-0,FSA-2750-3750-1,HS 3500-3750,A->Backend,CLAMP-4000,CLAMP-4000,2,2,0,0,0,Articulated,0.2400000000000002,0.0,False,0.2400000000000002
Imperial,FSK-2750-3750,1,FSK-2750-3750-1,FSK-2750-3750-1,Generated,Rule Engine,3,2.75,3.75,3.75,3.75,FSA-2750-3750-1,FSA-2750-3750-1,HS 3500-3750,A->Backend,CLAMP-4000,CLAMP-4000,2,2,1,0,0,Articulated,0.2400000000000002,0.0,False,0.2400000000000002
Imperial,FSK-2750-3750,2,FSK-2750-3750-2,FSK-2750-3750-2,Generated,Rule Engine,4,2.75,3.75,3.75,3.75,FSA-2750-3750-0,FSA-2750-3750-1,HOSE 3750,A->Backend,CLAMP-4000,CLAMP-4000,2,2,0,0,0,Straight,0.0,0.0,False,0.0
Imperial,FSK-2750-3750,3,FSK-2750-3750-3,FSK-2750-3750-3,Generated,Rule Engine,4,2.75,3.75,3.75,3.75,FSA-2750-3750-1,FSA-2750-3750-1,HOSE 3750,A->Backend,CLAMP-4000,CLAMP-4000,2,2,1,0,0,Straight,0.0,0.0,False,0.0
Imperial,FSK-2750-3750,4,FSK-2750-3750-4,FSK-2750-3750-4,Generated,Rule Engine,4,2.75,3.75,4.0,3.75,FSA-2750-4000-0,FSA-2750-4000-1,HOSE 3750,A->Backend,CLAMP-4250,CLAMP-4000,2,2,0,0,0,Straight,0.25,0.0,False,0.25
Imperial,FSK-2750-4000,0,FSK-2750-4000-0,FSK-2750-4000-0,Generated,Rule Engine,2,2.75,4.0,4.25,4.0,FSA-2750-4250-1,FSA-2750-4250-1,HS 4000-4250,B->Backend,CLAMP-4250,CLAMP-4250,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2750-4000,1,FSK-2750-4000-1,FSK-2750-4000-1,Generated,Rule Engine,2,2.75,4.0,4.25,4.0,FSA-2750-4250-4,FSA-2750-4250-4,HS 4000-4250,B->Backend,CLAMP-4250,CLAMP-4250,2,2,4,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2750-4000,2,FSK-2750-4000-2,FSK-2750-4000-2,Generated,Rule Engine,2,2.75,4.0,4.25,4.0,FSA-2750-4250-5,FSA-2750-4250-5,HS 4000-4250,B->Backend,CLAMP-4250,CLAMP-4250,2,2,5,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2750-4000,3,FSK-2750-4000-3,FSK-2750-4000-3,Generated,Rule Engine,2,2.75,4.0,4.5,4.0,FSA-2750-4500-0,FSA-2750-4500-1,HS 4000-4500,B->Backend,CLAMP-4500,CLAMP-4250,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2750-4000,4,FSK-2750-4000-4,FSK-2750-4000-4,Generated,Rule Engine,2,2.75,4.0,4.5,4.0,FSA-2750-4500-1,FSA-2750-4500-1,HS 4000-4500,B->Backend,CLAMP-4500,CLAMP-4250,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2750-4250,0,FSK-2750-4250-0,FSK-2750-4250-0,Generated,Rule Engine,2,2.75,4.25,4.0,4.25,FSA-2750-4000-0,FSA-2750-4000-1,HS 4000-4250,A->Backend,CLAMP-4250,CLAMP-4250,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2750-4250,1,FSK-2750-4250-1,FSK-2750-4250-1,Generated,Rule Engine,2,2.75,4.25,4.0,4.25,FSA-2750-4000-1,FSA-2750-4000-1,HS 4000-4250,A->Backend,CLAMP-4250,CLAMP-4250,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2750-4250,2,FSK-2750-4250-2,FSK-2750-4250-2,Generated,Rule Engine,2,2.75,4.25,4.0,4.25,FSA-2750-4000-2,FSA-2750-4000-1,HS 4000-4250,A->Backend,CLAMP-4250,CLAMP-4250,2,2,2,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2750-4250,3,FSK-2750-4250-3,FSK-2750-4250-3,Generated,Rule Engine,2,2.75,4.25,4.0,4.25,FSA-2750-4000-41,FSA-2750-4000-41,HS 4000-4250,A->Backend,CLAMP-4250,CLAMP-4250,2,2,41,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2750-4250,4,FSK-2750-4250-4,FSK-2750-4250-4,Generated,Rule Engine,2,2.75,4.25,4.0,4.25,FSA-2750-4000-5,FSA-2750-4000-5,HS 4000-4250,A->Backend,CLAMP-4250,CLAMP-4250,2,2,5,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2750-4500,0,FSK-2750-4500-0,FSK-2750-4500-0,Generated,Rule Engine,2,2.75,4.5,4.0,4.5,FSA-2750-4000-0,FSA-2750-4000-1,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-4500,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2750-4500,1,FSK-2750-4500-1,FSK-2750-4500-1,Generated,Rule Engine,2,2.75,4.5,4.0,4.5,FSA-2750-4000-1,FSA-2750-4000-1,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-4500,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2750-4500,2,FSK-2750-4500-2,FSK-2750-4500-2,Generated,Rule Engine,2,2.75,4.5,4.0,4.5,FSA-2750-4000-2,FSA-2750-4000-1,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-4500,2,2,2,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2750-4500,3,FSK-2750-4500-3,FSK-2750-4500-3,Generated,Rule Engine,2,2.75,4.5,4.0,4.5,FSA-2750-4000-41,FSA-2750-4000-41,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-4500,2,2,41,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2750-4500,4,FSK-2750-4500-4,FSK-2750-4500-4,Generated,Rule Engine,2,2.75,4.5,4.0,4.5,FSA-2750-4000-5,FSA-2750-4000-5,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-4500,2,2,5,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2750-4750,0,FSK-2750-4750-0,FSK-2750-4750-0,Generated,Rule Engine,4,2.75,4.75,4.75,4.75,FSA-2750-4750-1,FSA-2750-4750-1,HOSE 4750,A->Backend,CLAMP-5000,CLAMP-5000,2,2,1,0,0,Straight,0.0,0.0,False,0.0
Imperial,FSK-2750-4750,1,FSK-2750-4750-1,FSK-2750-4750-1,Generated,Rule Engine,4,2.75,4.75,5.0,4.75,FSA-2750-5000-0,FSA-2750-5000-1,HOSE 4750,A->Backend,CLAMP-5000,CLAMP-5000,2,2,0,0,0,Straight,0.25,0.0,False,0.25
Imperial,FSK-2750-4750,2,FSK-2750-4750-2,FSK-2750-4750-2,Generated,Rule Engine,4,2.75,4.75,5.0,4.75,FSA-2750-5000-1,FSA-2750-5000-1,HOSE 4750,A->Backend,CLAMP-5000,CLAMP-5000,2,2,1,0,0,Straight,0.25,0.0,False,0.25
Imperial,FSK-2750-4750,3,FSK-2750-4750-3,FSK-2750-4750-3,Generated,Rule Engine,4,2.75,4.75,5.0,4.75,FSA-2750-5000-5,FSA-2750-5000-5,HOSE 4750,A->Backend,CLAMP-5000,CLAMP-5000,2,2,5,0,0,Straight,0.25,0.0,False,0.25
Imperial,FSK-2750-4750,4,FSK-2750-4750-4,FSK-2750-4750-4,Generated,Rule Engine,5,2.75,4.75,4.0,4.75,FSA-2750-4000-0,FSA-2750-4000-1,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-5000,2,2,0,0,0,Articulated,0.0,0.25,False,0.25
Imperial,FSK-2750-5000,0,FSK-2750-5000-0,FSK-2750-5000-0,Generated,Rule Engine,2,2.75,5.0,4.0,5.0,FSA-2750-4000-0,FSA-2750-4000-1,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5000,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2750-5000,1,FSK-2750-5000-1,FSK-2750-5000-1,Generated,Rule Engine,2,2.75,5.0,4.0,5.0,FSA-2750-4000-1,FSA-2750-4000-1,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5000,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2750-5000,2,FSK-2750-5000-2,FSK-2750-5000-2,Generated,Rule Engine,2,2.75,5.0,4.0,5.0,FSA-2750-4000-2,FSA-2750-4000-1,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5000,2,2,2,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2750-5000,3,FSK-2750-5000-3,FSK-2750-5000-3,Generated,Rule Engine,2,2.75,5.0,4.0,5.0,FSA-2750-4000-41,FSA-2750-4000-41,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5000,2,2,41,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2750-5000,4,FSK-2750-5000-4,FSK-2750-5000-4,Generated,Rule Engine,2,2.75,5.0,4.0,5.0,FSA-2750-4000-5,FSA-2750-4000-5,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5000,2,2,5,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2750-5250,0,FSK-2750-5250-0,FSK-2750-5250-0,Generated,Rule Engine,5,2.75,5.25,4.0,5.25,FSA-2750-4000-0,FSA-2750-4000-1,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5500,2,2,0,0,0,Articulated,0.0,0.25,False,0.25
Imperial,FSK-2750-5250,1,FSK-2750-5250-1,FSK-2750-5250-1,Generated,Rule Engine,5,2.75,5.25,4.0,5.25,FSA-2750-4000-1,FSA-2750-4000-1,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5500,2,2,1,0,0,Articulated,0.0,0.25,False,0.25
Imperial,FSK-2750-5250,2,FSK-2750-5250-2,FSK-2750-5250-2,Generated,Rule Engine,5,2.75,5.25,4.0,5.25,FSA-2750-4000-2,FSA-2750-4000-1,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5500,2,2,2,0,0,Articulated,0.0,0.25,False,0.25
Imperial,FSK-2750-5250,3,FSK-2750-5250-3,FSK-2750-5250-3,Generated,Rule Engine,5,2.75,5.25,4.0,5.25,FSA-2750-4000-41,FSA-2750-4000-41,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5500,2,2,41,0,0,Articulated,0.0,0.25,False,0.25
Imperial,FSK-2750-5250,4,FSK-2750-5250-4,FSK-2750-5250-4,Generated,Rule Engine,5,2.75,5.25,4.0,5.25,FSA-2750-4000-5,FSA-2750-4000-5,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5500,2,2,5,0,0,Articulated,0.0,0.25,False,0.25
Imperial,FSK-2750-5500,0,FSK-2750-5500-0,FSK-2750-5500-0,Generated,Rule Engine,2,2.75,5.5,5.0,5.5,FSA-2750-5000-0,FSA-2750-5000-1,HS 5000-5500,A->Backend,CLAMP-5000,CLAMP-5500,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2750-5500,1,FSK-2750-5500-1,FSK-2750-5500-1,Generated,Rule Engine,2,2.75,5.5,5.0,5.5,FSA-2750-5000-1,FSA-2750-5000-1,HS 5000-5500,A->Backend,CLAMP-5000,CLAMP-5500,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2750-5500,2,FSK-2750-5500-2,FSK-2750-5500-2,Generated,Rule Engine,2,2.75,5.5,5.0,5.5,FSA-2750-5000-5,FSA-2750-5000-5,HS 5000-5500,A->Backend,CLAMP-5000,CLAMP-5500,2,2,5,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2750-5500,3,FSK-2750-5500-3,FSK-2750-5500-3,Generated,Rule Engine,3,2.75,5.5,5.25,5.5,FSA-2750-5250-1,FSA-2750-5250-1,HS 5000-5500,A->Backend,CLAMP-5500,CLAMP-5500,2,2,1,0,0,Articulated,0.25,0.0,False,0.25
Imperial,FSK-3000-4000,0,FSK-3000-4000-0,FSK-3000-4000-0,Generated,Rule Engine,2,3.0,4.0,4.5,4.0,FSA-3000-4500-0,FSA-3000-4500-1,HS 4000-4500,B->Backend,CLAMP-4500,CLAMP-4250,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3000-4000,1,FSK-3000-4000-1,FSK-3000-4000-1,Generated,Rule Engine,2,3.0,4.0,4.5,4.0,FSA-3000-4500-1,FSA-3000-4500-1,HS 4000-4500,B->Backend,CLAMP-4500,CLAMP-4250,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3000-4000,2,FSK-3000-4000-2,FSK-3000-4000-2,Generated,Rule Engine,2,3.0,4.0,4.5,4.0,FSA-3000-4500-2,FSA-3000-4500-1,HS 4000-4500,B->Backend,CLAMP-4500,CLAMP-4250,2,2,2,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3000-4000,3,FSK-3000-4000-3,FSK-3000-4000-3,Generated,Rule Engine,2,3.0,4.0,4.5,4.0,FSA-3000-4500-3,FSA-3000-4500-1,HS 4000-4500,B->Backend,CLAMP-4500,CLAMP-4250,2,2,3,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3000-4000,4,FSK-3000-4000-4,FSK-3000-4000-4,Generated,Rule Engine,2,3.0,4.0,4.5,4.0,FSA-3000-4500-5,FSA-3000-4500-5,HS 4000-4500,B->Backend,CLAMP-4500,CLAMP-4250,2,2,5,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3000-4250,0,FSK-3000-4250-0,FSK-3000-4250-0,Generated,Rule Engine,2,3.0,4.25,4.0,4.25,FSA-3000-4000-0,FSA-3000-4000-1,HS 4000-4250,A->Backend,CLAMP-4250,CLAMP-4250,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3000-4250,1,FSK-3000-4250-1,FSK-3000-4250-1,Generated,Rule Engine,2,3.0,4.25,4.0,4.25,FSA-3000-4000-1,FSA-3000-4000-1,HS 4000-4250,A->Backend,CLAMP-4250,CLAMP-4250,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Imperial,FSK-3000-4250,2,FSK-3000-4250-2,FSK-3000-4250-2,Generated,Rule Engine,2,3.0,4.25,4.0,4.25,FSA-3000-4000-2,FSA-3000-4000-1,HS 4000-4250,A->Backend,CLAMP-4250,CLAMP-4250,2,2,2,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3000-4250,3,FSK-3000-4250-3,FSK-3000-4250-3,Generated,Rule Engine,2,3.0,4.25,4.0,4.25,FSA-3000-4000-3,FSA-3000-4000-1,HS 4000-4250,A->Backend,CLAMP-4250,CLAMP-4250,2,2,3,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3000-4250,4,FSK-3000-4250-4,FSK-3000-4250-4,Generated,Rule Engine,2,3.0,4.25,4.0,4.25,FSA-3000-4000-41,FSA-3000-4000-41,HS 4000-4250,A->Backend,CLAMP-4250,CLAMP-4250,2,2,41,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3000-4500,0,FSK-3000-4500-0,FSK-3000-4500-0,Generated,Rule Engine,2,3.0,4.5,4.0,4.5,FSA-3000-4000-0,FSA-3000-4000-1,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-4500,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3000-4500,1,FSK-3000-4500-1,FSK-3000-4500-1,Generated,Rule Engine,2,3.0,4.5,4.0,4.5,FSA-3000-4000-1,FSA-3000-4000-1,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-4500,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Imperial,FSK-3000-4500,2,FSK-3000-4500-2,FSK-3000-4500-2,Generated,Rule Engine,2,3.0,4.5,4.0,4.5,FSA-3000-4000-2,FSA-3000-4000-1,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-4500,2,2,2,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3000-4500,3,FSK-3000-4500-3,FSK-3000-4500-3,Generated,Rule Engine,2,3.0,4.5,4.0,4.5,FSA-3000-4000-3,FSA-3000-4000-1,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-4500,2,2,3,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3000-4500,4,FSK-3000-4500-4,FSK-3000-4500-4,Generated,Rule Engine,2,3.0,4.5,4.0,4.5,FSA-3000-4000-41,FSA-3000-4000-41,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-4500,2,2,41,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3000-4750,0,FSK-3000-4750-0,FSK-3000-4750-0,Generated,Rule Engine,4,3.0,4.75,4.75,4.75,FSA-3000-4750-0,FSA-3000-4750-1,HOSE 4750,A->Backend,CLAMP-5000,CLAMP-5000,2,2,0,0,0,Straight,0.0,0.0,False,0.0
Imperial,FSK-3000-4750,1,FSK-3000-4750-1,FSK-3000-4750-1,Generated,Rule Engine,4,3.0,4.75,4.75,4.75,FSA-3000-4750-1,FSA-3000-4750-1,HOSE 4750,A->Backend,CLAMP-5000,CLAMP-5000,2,2,1,0,0,Straight,0.0,0.0,False,0.0
Imperial,FSK-3000-4750,2,FSK-3000-4750-2,FSK-3000-4750-2,Generated,Rule Engine,4,3.0,4.75,5.0,4.75,FSA-3000-5000-0,FSA-3000-5000-1,HOSE 4750,A->Backend,CLAMP-5000,CLAMP-5000,2,2,0,0,0,Straight,0.25,0.0,False,0.25
Imperial,FSK-3000-4750,3,FSK-3000-4750-3,FSK-3000-4750-3,Generated,Rule Engine,4,3.0,4.75,5.0,4.75,FSA-3000-5000-1,FSA-3000-5000-1,HOSE 4750,A->Backend,CLAMP-5000,CLAMP-5000,2,2,1,0,0,Straight,0.25,0.0,False,0.25
Imperial,FSK-3000-4750,4,FSK-3000-4750-4,FSK-3000-4750-4,Generated,Rule Engine,5,3.0,4.75,4.0,4.75,FSA-3000-4000-0,FSA-3000-4000-1,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-5000,2,2,0,0,0,Articulated,0.0,0.25,False,0.25
Imperial,FSK-3000-5000,0,FSK-3000-5000-0,FSK-3000-5000-0,Generated,Rule Engine,2,3.0,5.0,4.0,5.0,FSA-3000-4000-0,FSA-3000-4000-1,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5000,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3000-5000,1,FSK-3000-5000-1,FSK-3000-5000-1,Generated,Rule Engine,2,3.0,5.0,4.0,5.0,FSA-3000-4000-1,FSA-3000-4000-1,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5000,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Imperial,FSK-3000-5000,2,FSK-3000-5000-2,FSK-3000-5000-2,Generated,Rule Engine,2,3.0,5.0,4.0,5.0,FSA-3000-4000-2,FSA-3000-4000-1,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5000,2,2,2,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3000-5000,3,FSK-3000-5000-3,FSK-3000-5000-3,Generated,Rule Engine,2,3.0,5.0,4.0,5.0,FSA-3000-4000-3,FSA-3000-4000-1,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5000,2,2,3,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3000-5000,4,FSK-3000-5000-4,FSK-3000-5000-4,Generated,Rule Engine,2,3.0,5.0,4.0,5.0,FSA-3000-4000-41,FSA-3000-4000-41,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5000,2,2,41,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3000-5250,0,FSK-3000-5250-0,FSK-3000-5250-0,Generated,Rule Engine,5,3.0,5.25,4.0,5.25,FSA-3000-4000-0,FSA-3000-4000-1,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5500,2,2,0,0,0,Articulated,0.0,0.25,False,0.25
Imperial,FSK-3000-5250,1,FSK-3000-5250-1,FSK-3000-5250-1,Generated,Rule Engine,5,3.0,5.25,4.0,5.25,FSA-3000-4000-1,FSA-3000-4000-1,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5500,2,2,1,0,0,Articulated,0.0,0.25,True,0.25
Imperial,FSK-3000-5250,2,FSK-3000-5250-2,FSK-3000-5250-2,Generated,Rule Engine,5,3.0,5.25,4.0,5.25,FSA-3000-4000-2,FSA-3000-4000-1,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5500,2,2,2,0,0,Articulated,0.0,0.25,False,0.25
Imperial,FSK-3000-5250,3,FSK-3000-5250-3,FSK-3000-5250-3,Generated,Rule Engine,5,3.0,5.25,4.0,5.25,FSA-3000-4000-3,FSA-3000-4000-1,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5500,2,2,3,0,0,Articulated,0.0,0.25,False,0.25
Imperial,FSK-3000-5250,4,FSK-3000-5250-4,FSK-3000-5250-4,Generated,Rule Engine,5,3.0,5.25,4.0,5.25,FSA-3000-4000-41,FSA-3000-4000-41,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5500,2,2,41,0,0,Articulated,0.0,0.25,False,0.25
Imperial,FSK-3000-5500,0,FSK-3000-5500-0,FSK-3000-5500-0,Generated,Rule Engine,2,3.0,5.5,5.0,5.5,FSA-3000-5000-0,FSA-3000-5000-1,HS 5000-5500,A->Backend,CLAMP-5000,CLAMP-5500,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3000-5500,1,FSK-3000-5500-1,FSK-3000-5500-1,Generated,Rule Engine,2,3.0,5.5,5.0,5.5,FSA-3000-5000-1,FSA-3000-5000-1,HS 5000-5500,A->Backend,CLAMP-5000,CLAMP-5500,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3000-5500,2,FSK-3000-5500-2,FSK-3000-5500-2,Generated,Rule Engine,2,3.0,5.5,6.5,5.5,FSA-3000-6500-1,FSA-3000-6500-1,HS 5500-6500,B->Backend,CLAMP-6500,CLAMP-5500,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3000-5500,3,FSK-3000-5500-3,FSK-3000-5500-3,Generated,Rule Engine,3,3.0,5.5,5.25,5.5,FSA-3000-5250-1,FSA-3000-5250-1,HS 5000-5500,A->Backend,CLAMP-5500,CLAMP-5500,2,2,1,0,0,Articulated,0.25,0.0,False,0.25
Imperial,FSK-3000-5500,4,FSK-3000-5500-4,FSK-3000-5500-4,Generated,Rule Engine,4,3.0,5.5,5.5,5.5,FSA-3000-5500-0,FSA-3000-5500-1,HOSE 5500,A->Backend,CLAMP-5500,CLAMP-5500,2,2,0,0,0,Straight,0.0,0.0,False,0.0
Imperial,FSK-3000-6000,0,FSK-3000-6000-0,FSK-3000-6000-0,Generated,Rule Engine,2,3.0,6.0,5.0,6.0,FSA-3000-5000-0,FSA-3000-5000-1,HS 5000-6000,A->Backend,CLAMP-5000,CLAMP-6000,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3000-6000,1,FSK-3000-6000-1,FSK-3000-6000-1,Generated,Rule Engine,2,3.0,6.0,5.0,6.0,FSA-3000-5000-1,FSA-3000-5000-1,HS 5000-6000,A->Backend,CLAMP-5000,CLAMP-6000,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3000-6000,2,FSK-3000-6000-2,FSK-3000-6000-2,Generated,Rule Engine,3,3.0,6.0,5.25,6.0,FSA-3000-5250-1,FSA-3000-5250-1,HS 5000-6000,A->Backend,CLAMP-5500,CLAMP-6000,2,2,1,0,0,Articulated,0.25,0.0,False,0.25
