System,ShaftSize,ShaftUnits,SternSize,SternUnits,FSK_Template,FSK_Notes,Priority,RuleType,FSA_Template,FSA_Tail_OD_in,Hose_Code,Hose_End1_in,Hose_End2_in,Clamp1_Code,Clamp2_Code,Comments
metric,70.0,mm,108.0,mm,FSKM-70M-108M-1,"stretch at FSA end (0.016"" larger OD than hose ID); stretch at stern end (0.002"" larger OD than hose ID)",1,recommended,FSA-70M-102M-1,4.015748031496063,HS 4000-4250,4.0,4.25,,,Recommended | Hose normal | Fit FSA stretch | Fit stern stretch | Step-down No
metric,70.0,mm,108.0,mm,FSKM-70M-108M-1,"stretch at FSA end (0.016"" larger OD than hose ID); stretch at stern end (0.002"" larger OD than hose ID)",4,stretch_quarter_in,FSA-70M-102M-0,4.015748031496063,HS 4000-4250,4.0,4.25,,,Alternative | Hose normal | Fit FSA stretch | Fit stern stretch | Step-down No
metric,70.0,mm,114.0,mm,FSKM-70M-114M-1,"loose under 1mm at FSA end (0.012"" looser than OD); loose under 1mm at stern end (0.012"" looser than OD)",1,recommended,FSA-70M-114M-1,4.488188976377953,HS 4500-4500,4.5,4.5,,,Recommended | Hose normal | Fit FSA loose_under_1mm | Fit stern loose_under_1mm | Step-down No
metric,70.0,mm,114.0,mm,FSKM-70M-114M-1,"stretch at FSA end (0.016"" larger OD than hose ID); loose under 1mm at stern end (0.012"" looser than OD)",3,straight_hose,FSA-70M-102M-0,4.015748031496063,HS 4000-4500,4.0,4.5,,,Alternative | Hose normal | Fit FSA stretch | Fit stern loose_under_1mm | Step-down No
metric,70.0,mm,114.0,mm,FSKM-70M-114M-1,"stretch at FSA end (0.016"" larger OD than hose ID); loose under 1mm at stern end (0.012"" looser than OD)",3,straight_hose,FSA-70M-102M-1,4.015748031496063,HS 4000-4500,4.0,4.5,,,Alternative | Hose normal | Fit FSA stretch | Fit stern loose_under_1mm | Step-down No
metric,70.0,mm,114.0,mm,FSKM-70M-114M-1,"loose under 1mm at FSA end (0.012"" looser than OD); loose under 1mm at stern end (0.012"" looser than OD)",3,straight_hose,FSA-70M-114M-0,4.488188976377953,HS 4500-4500,4.5,4.5,,,Alternative | Hose normal | Fit FSA loose_under_1mm | Fit stern loose_under_1mm | Step-down No
metric,70.0,mm,114.0,mm,FSKM-70M-114M-1,"stretch at FSA end (0.016"" larger OD than hose ID); stretch at stern end (0.238"" larger OD than hose ID)",4,stretch_quarter_in,FSA-70M-102M-0,4.015748031496063,HS 4000-4250,4.0,4.25,,,Alternative | Hose normal | Fit FSA stretch | Fit stern stretch | Step-down No
metric,70.0,mm,114.0,mm,FSKM-70M-114M-1,"stretch at FSA end (0.016"" larger OD than hose ID); stretch at stern end (0.238"" larger OD than hose ID)",4,stretch_quarter_in,FSA-70M-102M-1,4.015748031496063,HS 4000-4250,4.0,4.25,,,Alternative | Hose normal | Fit FSA stretch | Fit stern stretch | Step-down No
metric,70.0,mm,121.0,mm,FSKM-70M-121M-1,"Estimated build based on closest imperial hose; verify suitability.; stretch at FSA end (0.016"" larger OD than hose ID); stretch at stern end (0.264"" larger OD than hose ID)",5,estimated,FSA-70M-102M-0,4.015748031496063,HS 4000-4500,4.0,4.5,,,Estimated build | Hose normal | Fit FSA stretch | Fit stern stretch | Step-down No
metric,70.0,mm,127.0,mm,FSKM-70M-127M-1,"stretch at FSA end (0.016"" larger OD than hose ID)",1,recommended,FSA-70M-102M-0,4.015748031496063,HS 4000-5000,4.0,5.0,,,Recommended | Hose normal | Fit FSA stretch | Fit stern exact | Step-down No
metric,70.0,mm,127.0,mm,FSKM-70M-127M-1,"stretch at FSA end (0.016"" larger OD than hose ID)",3,straight_hose,FSA-70M-102M-1,4.015748031496063,HS 4000-5000,4.0,5.0,,,Alternative | Hose normal | Fit FSA stretch | Fit stern exact | Step-down No
metric,70.0,mm,127.0,mm,FSKM-70M-127M-1,"loose under 1mm at FSA end (0.012"" looser than OD)",3,straight_hose,FSA-70M-114M-0,4.488188976377953,HS 4500-5000,4.5,5.0,,,Alternative | Hose normal | Fit FSA loose_under_1mm | Fit stern exact | Step-down No
metric,70.0,mm,127.0,mm,FSKM-70M-127M-1,"loose under 1mm at FSA end (0.012"" looser than OD)",3,straight_hose,FSA-70M-114M-1,4.488188976377953,HS 4500-5000,4.5,5.0,,,Alternative | Hose normal | Fit FSA loose_under_1mm | Fit stern exact | Step-down No
metric,70.0,mm,127.0,mm,FSKM-70M-127M-1,"step-down (FSA tail > stern); stretch at FSA end (0.012"" larger OD than hose ID)",3,straight_hose,FSA-70M-140M-1,5.511811023622047,HS 5000-5500,5.0,5.5,,,Alternative | Hose flipped | Fit FSA stretch | Fit stern exact | Step-down Yes
metric,70.0,mm,165.0,mm,FSKM-70M-165M-1,"stretch at FSA end (0.012"" larger OD than hose ID); loose under 1mm at stern end (0.004"" looser than OD)",1,recommended,FSA-70M-140M-1,5.511811023622047,HS 5500-6500,5.5,6.5,,,Recommended | Hose normal | Fit FSA stretch | Fit stern loose_under_1mm | Step-down No
metric,75.0,mm,114.0,mm,FSKM-75M-114M-1,"stretch at FSA end (0.016"" larger OD than hose ID); loose under 1mm at stern end (0.012"" looser than OD)",1,recommended,FSA-75M-102M-1,4.015748031496063,HS 4000-4500,4.0,4.5,,,Recommended | Hose normal | Fit FSA stretch | Fit stern loose_under_1mm | Step-down No
metric,75.0,mm,114.0,mm,FSKM-75M-114M-1,"stretch at FSA end (0.016"" larger OD than hose ID); loose under 1mm at stern end (0.012"" looser than OD)",3,straight_hose,FSA-75M-102M-0,4.015748031496063,HS 4000-4500,4.0,4.5,,,Alternative | Hose normal | Fit FSA stretch | Fit stern loose_under_1mm | Step-down No
metric,75.0,mm,114.0,mm,FSKM-75M-114M-1,"step-down (FSA tail > stern); loose under 1mm at stern end (0.012"" looser than OD)",3,straight_hose,FSA-75M-127M-0,5.0,HS 4500-5000,4.5,5.0,,,Alternative | Hose flipped | Fit FSA exact | Fit stern loose_under_1mm | Step-down Yes
metric,75.0,mm,114.0,mm,FSKM-75M-114M-1,"stretch at FSA end (0.016"" larger OD than hose ID); stretch at stern end (0.238"" larger OD than hose ID)",4,stretch_quarter_in,FSA-75M-102M-0,4.015748031496063,HS 4000-4250,4.0,4.25,,,Alternative | Hose normal | Fit FSA stretch | Fit stern stretch | Step-down No
metric,75.0,mm,114.0,mm,FSKM-75M-114M-1,"stretch at FSA end (0.016"" larger OD than hose ID); stretch at stern end (0.238"" larger OD than hose ID)",4,stretch_quarter_in,FSA-75M-102M-1,4.015748031496063,HS 4000-4250,4.0,4.25,,,Alternative | Hose normal | Fit FSA stretch | Fit stern stretch | Step-down No
metric,80.0,mm,102.0,mm,FSKM-80M-102M-1,"step-down (FSA tail > stern); loose under 1mm at FSA end (0.012"" looser than OD); stretch at stern end (0.016"" larger OD than hose ID)",1,recommended,FSA-80M-114M-1,4.488188976377953,HS 4000-4500,4.0,4.5,,,Recommended | Hose flipped | Fit FSA loose_under_1mm | Fit stern stretch | Step-down Yes
metric,80.0,mm,102.0,mm,FSKM-80M-102M-1,"step-down (FSA tail > stern); stretch at FSA end (0.238"" larger OD than hose ID); stretch at stern end (0.016"" larger OD than hose ID)",4,stretch_quarter_in,FSA-80M-114M-0,4.488188976377953,HS 4000-4250,4.0,4.25,,,Alternative | Hose flipped | Fit FSA stretch | Fit stern stretch | Step-down Yes
metric,80.0,mm,102.0,mm,FSKM-80M-102M-1,"step-down (FSA tail > stern); stretch at FSA end (0.238"" larger OD than hose ID); stretch at stern end (0.016"" larger OD than hose ID)",4,stretch_quarter_in,FSA-80M-114M-1,4.488188976377953,HS 4000-4250,4.0,4.25,,,Alternative | Hose flipped | Fit FSA stretch | Fit stern stretch | Step-down Yes
metric,80.0,mm,102.0,mm,FSKM-80M-102M-1,"step-down (FSA tail > stern); loose under 1mm at FSA end (0.012"" looser than OD); stretch at stern end (0.016"" larger OD than hose ID)",4,stretch_quarter_in,FSA-80M-114M-0,4.488188976377953,HS 4000-4500,4.0,4.5,,,Alternative | Hose flipped | Fit FSA loose_under_1mm | Fit stern stretch | Step-down Yes
metric,80.0,mm,102.0,mm,FSKM-80M-102M-1,"step-down (FSA tail > stern); stretch at stern end (0.016"" larger OD than hose ID)",4,stretch_quarter_in,FSA-80M-127M-1,5.0,HS 4000-5000,4.0,5.0,,,Alternative | Hose flipped | Fit FSA exact | Fit stern stretch | Step-down Yes
metric,80.0,mm,114.0,mm,FSKM-80M-114M-1,"step-down (FSA tail > stern); loose under 1mm at stern end (0.012"" looser than OD)",1,recommended,FSA-80M-127M-1,5.0,HS 4500-5000,4.5,5.0,,,Recommended | Hose flipped | Fit FSA exact | Fit stern loose_under_1mm | Step-down Yes
metric,80.0,mm,114.0,mm,FSKM-80M-114M-1,"loose under 1mm at FSA end (0.012"" looser than OD); loose under 1mm at stern end (0.012"" looser than OD)",3,straight_hose,FSA-80M-114M-0,4.488188976377953,HS 4500-4500,4.5,4.5,,,Alternative | Hose normal | Fit FSA loose_under_1mm | Fit stern loose_under_1mm | Step-down No
metric,80.0,mm,114.0,mm,FSKM-80M-114M-1,"loose under 1mm at FSA end (0.012"" looser than OD); loose under 1mm at stern end (0.012"" looser than OD)",3,straight_hose,FSA-80M-114M-1,4.488188976377953,HS 4500-4500,4.5,4.5,,,Alternative | Hose normal | Fit FSA loose_under_1mm | Fit stern loose_under_1mm | Step-down No
metric,80.0,mm,127.0,mm,FSKM-80M-127M-1,exact fit at both ends,1,recommended,FSA-80M-127M-1,5.0,HS 5000-5000,5.0,5.0,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
metric,80.0,mm,127.0,mm,FSKM-80M-127M-1,"loose under 1mm at FSA end (0.012"" looser than OD)",3,straight_hose,FSA-80M-114M-0,4.488188976377953,HS 4500-5000,4.5,5.0,,,Alternative | Hose normal | Fit FSA loose_under_1mm | Fit stern exact | Step-down No
metric,80.0,mm,127.0,mm,FSKM-80M-127M-1,"loose under 1mm at FSA end (0.012"" looser than OD)",3,straight_hose,FSA-80M-114M-1,4.488188976377953,HS 4500-5000,4.5,5.0,,,Alternative | Hose normal | Fit FSA loose_under_1mm | Fit stern exact | Step-down No
metric,80.0,mm,140.0,mm,FSKM-80M-140M-1,"stretch at stern end (0.012"" larger OD than hose ID)",1,recommended,FSA-80M-127M-1,5.0,HS 5000-5500,5.0,5.5,,,Recommended | Hose normal | Fit FSA exact | Fit stern stretch | Step-down No
metric,80.0,mm,152.0,mm,FSKM-80M-152M-1,"loose under 1mm at stern end (0.016"" looser than OD)",1,recommended,FSA-80M-127M-1,5.0,HS 5000-6000,5.0,6.0,,,Recommended | Hose normal | Fit FSA exact | Fit stern loose_under_1mm | Step-down No
metric,85.0,mm,114.0,mm,FSKM-85M-114M-1,"loose under 1mm at FSA end (0.012"" looser than OD); loose under 1mm at stern end (0.012"" looser than OD)",1,recommended,FSA-85M-114M-1,4.488188976377953,HS 4500-4500,4.5,4.5,,,Recommended | Hose normal | Fit FSA loose_under_1mm | Fit stern loose_under_1mm | Step-down No
metric,85.0,mm,114.0,mm,FSKM-85M-114M-1,"loose under 1mm at FSA end (0.012"" looser than OD); loose under 1mm at stern end (0.012"" looser than OD)",3,straight_hose,FSA-85M-114M-0,4.488188976377953,HS 4500-4500,4.5,4.5,,,Alternative | Hose normal | Fit FSA loose_under_1mm | Fit stern loose_under_1mm | Step-down No
metric,85.0,mm,114.0,mm,FSKM-85M-114M-1,"step-down (FSA tail > stern); loose under 1mm at stern end (0.012"" looser than OD)",3,straight_hose,FSA-85M-127M-0,5.0,HS 4500-5000,4.5,5.0,,,Alternative | Hose flipped | Fit FSA exact | Fit stern loose_under_1mm | Step-down Yes
metric,85.0,mm,114.0,mm,FSKM-85M-114M-1,"step-down (FSA tail > stern); loose under 1mm at stern end (0.012"" looser than OD)",3,straight_hose,FSA-85M-127M-1,5.0,HS 4500-5000,4.5,5.0,,,Alternative | Hose flipped | Fit FSA exact | Fit stern loose_under_1mm | Step-down Yes
metric,85.0,mm,127.0,mm,FSKM-85M-127M-1,exact fit at both ends,1,recommended,FSA-85M-127M-1,5.0,HS 5000-5000,5.0,5.0,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
metric,85.0,mm,127.0,mm,FSKM-85M-127M-1,exact fit at both ends,2,step_down,FSA-85M-127M-0,5.0,HS 5000-5000,5.0,5.0,,,Alternative | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
metric,85.0,mm,127.0,mm,FSKM-85M-127M-1,"loose under 1mm at FSA end (0.012"" looser than OD)",3,straight_hose,FSA-85M-114M-0,4.488188976377953,HS 4500-5000,4.5,5.0,,,Alternative | Hose normal | Fit FSA loose_under_1mm | Fit stern exact | Step-down No
metric,85.0,mm,127.0,mm,FSKM-85M-127M-1,"loose under 1mm at FSA end (0.012"" looser than OD)",3,straight_hose,FSA-85M-114M-1,4.488188976377953,HS 4500-5000,4.5,5.0,,,Alternative | Hose normal | Fit FSA loose_under_1mm | Fit stern exact | Step-down No
metric,85.0,mm,127.0,mm,FSKM-85M-127M-1,"step-down (FSA tail > stern); stretch at FSA end (0.248"" larger OD than hose ID)",3,straight_hose,FSA-85M-146M-1,5.748031496062993,HS 5000-5500,5.0,5.5,,,Alternative | Hose flipped | Fit FSA stretch | Fit stern exact | Step-down Yes
metric,85.0,mm,140.0,mm,FSKM-85M-140M-1,"stretch at stern end (0.012"" larger OD than hose ID)",1,recommended,FSA-85M-127M-0,5.0,HS 5000-5500,5.0,5.5,,,Recommended | Hose normal | Fit FSA exact | Fit stern stretch | Step-down No
metric,85.0,mm,140.0,mm,FSKM-85M-140M-1,"stretch at stern end (0.012"" larger OD than hose ID)",4,stretch_quarter_in,FSA-85M-127M-1,5.0,HS 5000-5500,5.0,5.5,,,Alternative | Hose normal | Fit FSA exact | Fit stern stretch | Step-down No
metric,85.0,mm,152.0,mm,FSKM-85M-152M-1,"loose under 1mm at stern end (0.016"" looser than OD)",1,recommended,FSA-85M-127M-0,5.0,HS 5000-6000,5.0,6.0,,,Recommended | Hose normal | Fit FSA exact | Fit stern loose_under_1mm | Step-down No
metric,85.0,mm,152.0,mm,FSKM-85M-152M-1,"loose under 1mm at stern end (0.016"" looser than OD)",3,straight_hose,FSA-85M-127M-1,5.0,HS 5000-6000,5.0,6.0,,,Alternative | Hose normal | Fit FSA exact | Fit stern loose_under_1mm | Step-down No
metric,90.0,mm,114.0,mm,FSKM-90M-114M-1,"loose under 1mm at FSA end (0.012"" looser than OD); loose under 1mm at stern end (0.012"" looser than OD)",1,recommended,FSA-90M-114M-1,4.488188976377953,HS 4500-4500,4.5,4.5,,,Recommended | Hose normal | Fit FSA loose_under_1mm | Fit stern loose_under_1mm | Step-down No
metric,90.0,mm,114.0,mm,FSKM-90M-114M-1,"step-down (FSA tail > stern); stretch at FSA end (0.224"" larger OD than hose ID); loose under 1mm at stern end (0.012"" looser than OD)",3,straight_hose,FSA-90M-120M-1,4.724409448818898,HS 4500-4500,4.5,4.5,,,Alternative | Hose normal | Fit FSA stretch | Fit stern loose_under_1mm | Step-down Yes
metric,90.0,mm,114.0,mm,FSKM-90M-114M-1,"step-down (FSA tail > stern); loose under 1mm at stern end (0.012"" looser than OD)",3,straight_hose,FSA-90M-127M-1,5.0,HS 4500-5000,4.5,5.0,,,Alternative | Hose flipped | Fit FSA exact | Fit stern loose_under_1mm | Step-down Yes
metric,90.0,mm,127.0,mm,FSKM-90M-127M-1,"stretch at FSA end (0.224"" larger OD than hose ID)",1,recommended,FSA-90M-120M-1,4.724409448818898,HS 4500-5000,4.5,5.0,,,Recommended | Hose normal | Fit FSA stretch | Fit stern exact | Step-down No
metric,90.0,mm,127.0,mm,FSKM-90M-127M-1,exact fit at both ends,2,step_down,FSA-90M-127M-1,5.0,HS 5000-5000,5.0,5.0,,,Alternative | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
metric,90.0,mm,127.0,mm,FSKM-90M-127M-1,"loose under 1mm at FSA end (0.012"" looser than OD)",3,straight_hose,FSA-90M-114M-1,4.488188976377953,HS 4500-5000,4.5,5.0,,,Alternative | Hose normal | Fit FSA loose_under_1mm | Fit stern exact | Step-down No
metric,90.0,mm,140.0,mm,FSKM-90M-140M-1,"stretch at stern end (0.012"" larger OD than hose ID)",1,recommended,FSA-90M-127M-1,5.0,HS 5000-5500,5.0,5.5,,,Recommended | Hose normal | Fit FSA exact | Fit stern stretch | Step-down No
metric,90.0,mm,152.0,mm,FSKM-90M-152M-1,"loose under 1mm at stern end (0.016"" looser than OD)",1,recommended,FSA-90M-127M-1,5.0,HS 5000-6000,5.0,6.0,,,Recommended | Hose normal | Fit FSA exact | Fit stern loose_under_1mm | Step-down No
metric,95.0,mm,140.0,mm,FSKM-95M-140M-1,"stretch at stern end (0.012"" larger OD than hose ID)",1,recommended,FSA-95M-127M-1,5.0,HS 5000-5500,5.0,5.5,,,Recommended | Hose normal | Fit FSA exact | Fit stern stretch | Step-down No
metric,95.0,mm,140.0,mm,FSKM-95M-140M-1,"step-down (FSA tail > stern); loose under 1mm at FSA end (0.004"" looser than OD); stretch at stern end (0.012"" larger OD than hose ID)",4,stretch_quarter_in,FSA-95M-165M-1,6.496062992125984,HS 5500-6500,5.5,6.5,,,Alternative | Hose flipped | Fit FSA loose_under_1mm | Fit stern stretch | Step-down Yes
metric,95.0,mm,152.0,mm,FSKM-95M-152M-1,"loose under 1mm at stern end (0.016"" looser than OD)",1,recommended,FSA-95M-127M-1,5.0,HS 5000-6000,5.0,6.0,,,Recommended | Hose normal | Fit FSA exact | Fit stern loose_under_1mm | Step-down No
metric,95.0,mm,178.0,mm,FSKM-95M-178M-1,"loose under 1mm at FSA end (0.004"" looser than OD); stretch at stern end (0.008"" larger OD than hose ID)",1,recommended,FSA-95M-165M-1,6.496062992125984,HS 6500-7000,6.5,7.0,,,Recommended | Hose normal | Fit FSA loose_under_1mm | Fit stern stretch | Step-down No
metric,100.0,mm,127.0,mm,FSKM-100M-127-1,exact fit at both ends,1,recommended,FSA-100M-127M-0,5.0,HS 5000-5000,5.0,5.0,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
metric,100.0,mm,127.0,mm,FSKM-100M-127-1,exact fit at both ends,2,step_down,FSA-100M-127M-1,5.0,HS 5000-5000,5.0,5.0,,,Alternative | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
metric,100.0,mm,127.0,mm,FSKM-100M-127-1,"step-down (FSA tail > stern); stretch at FSA end (0.012"" larger OD than hose ID)",3,straight_hose,FSA-100M-140M-1,5.511811023622047,HS 5000-5500,5.0,5.5,,,Alternative | Hose flipped | Fit FSA stretch | Fit stern exact | Step-down Yes
metric,100.0,mm,152.0,mm,FSKM-100M-152-1,"loose under 1mm at stern end (0.016"" looser than OD)",1,recommended,FSA-100M-127M-0,5.0,HS 5000-6000,5.0,6.0,,,Recommended | Hose normal | Fit FSA exact | Fit stern loose_under_1mm | Step-down No
metric,100.0,mm,152.0,mm,FSKM-100M-152-1,"loose under 1mm at stern end (0.016"" looser than OD)",3,straight_hose,FSA-100M-127M-1,5.0,HS 5000-6000,5.0,6.0,,,Alternative | Hose normal | Fit FSA exact | Fit stern loose_under_1mm | Step-down No
metric,100.0,mm,165.0,mm,FSKM-100M-165-1,"stretch at FSA end (0.012"" larger OD than hose ID); loose under 1mm at stern end (0.004"" looser than OD)",1,recommended,FSA-100M-140M-1,5.511811023622047,HS 5500-6500,5.5,6.5,,,Recommended | Hose normal | Fit FSA stretch | Fit stern loose_under_1mm | Step-down No
metric,105.0,mm,165.0,mm,FSKM-105M-165-1,"stretch at FSA end (0.012"" larger OD than hose ID); loose under 1mm at stern end (0.004"" looser than OD)",1,recommended,FSA-105M-140M-1,5.511811023622047,HS 5500-6500,5.5,6.5,,,Recommended | Hose normal | Fit FSA stretch | Fit stern loose_under_1mm | Step-down No
metric,110.0,mm,152.0,mm,FSKM-110M-152-1,"Estimated build based on closest imperial hose; verify suitability.; stretch at FSA end (0.984"" larger OD than hose ID); loose under 1mm at stern end (0.016"" looser than OD)",5,estimated,FSA-110M-152M-1,5.984251968503937,HS 5000-6000,5.0,6.0,,,Estimated build | Hose normal | Fit FSA stretch | Fit stern loose_under_1mm | Step-down No
metric,110.0,mm,165.0,mm,FSKM-110M-165-1,"Estimated build based on closest imperial hose; verify suitability.; stretch at FSA end (0.484"" larger OD than hose ID); loose under 1mm at stern end (0.004"" looser than OD)",5,estimated,FSA-110M-152M-1,5.984251968503937,HS 5500-6500,5.5,6.5,,,Estimated build | Hose normal | Fit FSA stretch | Fit stern loose_under_1mm | Step-down No
metric,115.0,mm,165.0,mm,FSKM-115M-165-1,"stretch at FSA end (0.012"" larger OD than hose ID); loose under 1mm at stern end (0.004"" looser than OD)",1,recommended,FSA-115M-140M-1,5.511811023622047,HS 5500-6500,5.5,6.5,,,Recommended | Hose normal | Fit FSA stretch | Fit stern loose_under_1mm | Step-down No
metric,120.0,mm,178.0,mm,FSKM-120M-178-1,"loose under 1mm at FSA end (0.004"" looser than OD); stretch at stern end (0.008"" larger OD than hose ID)",1,recommended,FSA-120M-165M-1,6.496062992125984,HS 6500-7000,6.5,7.0,,,Recommended | Hose normal | Fit FSA loose_under_1mm | Fit stern stretch | Step-down No
metric,125.0,mm,165.0,mm,FSKM-125M-165-1,"step-down (FSA tail > stern); stretch at FSA end (0.008"" larger OD than hose ID); loose under 1mm at stern end (0.004"" looser than OD)",1,recommended,FSA-125M-178M-1,7.007874015748032,HS 6500-7000,6.5,7.0,,,Recommended | Hose flipped | Fit FSA stretch | Fit stern loose_under_1mm | Step-down Yes
