System,ShaftSize,ShaftUnits,SternSize,SternUnits,FSK_Template,FSK_Notes,Priority,RuleType,Is_US_Recommended,Stretch_Type,Stretch_Backend_in,Stretch_Stern_in,FSA_Template,FSA_Tail_OD_in,Hose_Code,Hose_End1_in,Hose_End2_in,Clamp1_Code,Clamp1_Qty,Clamp2_Code,Clamp2_Qty,Comments
SureSeal,35.0,mm,79.0,mm,nan,,5,Rule Engine,False,Stern,0.0,0.1102,FSA-35M-76M-0,2.9921,HS 3000-3000-1,,,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation A->Backend; Stretch backend 0.000in, stern 0.110in"
SureSeal,35.0,mm,79.0,mm,nan,,5,Rule Engine,False,Stern,0.0,0.1102,FSA-35M-76M-1,2.9921,HS 3000-3000,3.0,3.0,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation A->Backend; Stretch backend 0.000in, stern 0.110in"
SureSeal,38.0,mm,54.0,mm,nan,,6,Rule Engine,False,Both,0.1191,0.001,FSA-38M-57M-0,2.2441,HOSE 2125,2.125,2.125,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.119in, stern 0.001in"
SureSeal,38.0,mm,54.0,mm,nan,,6,Rule Engine,False,Both,0.1191,0.001,FSA-38M-57M-1,2.2441,HOSE 2125,2.125,2.125,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.119in, stern 0.001in"
SureSeal,38.0,mm,57.0,mm,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-38M-57M-0,2.2441,HOSE 2250,2.25,2.25,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Straight; Orientation A->Backend
SureSeal,38.0,mm,57.0,mm,nan,,6,Rule Engine,False,Both,0.1191,0.1191,FSA-38M-57M-0,2.2441,HOSE 2125,2.125,2.125,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.119in, stern 0.119in"
SureSeal,38.0,mm,57.0,mm,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-38M-57M-1,2.2441,HOSE 2250,2.25,2.25,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Straight; Orientation A->Backend
SureSeal,38.0,mm,60.0,mm,nan,,5,Rule Engine,False,Stern,0.0,0.1122,FSA-38M-57M-0,2.2441,HOSE 2250,2.25,2.25,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.000in, stern 0.112in"
SureSeal,38.0,mm,60.0,mm,nan,,6,Rule Engine,False,Both,0.1191,0.2372,FSA-38M-57M-0,2.2441,HOSE 2125,2.125,2.125,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.119in, stern 0.237in"
SureSeal,38.0,mm,60.0,mm,nan,,5,Rule Engine,False,Stern,0.0,0.1122,FSA-38M-57M-1,2.2441,HOSE 2250,2.25,2.25,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.000in, stern 0.112in"
SureSeal,40.0,mm,54.0,mm,nan,,6,Rule Engine,False,Both,0.1191,0.001,FSA-40M-57M-0,2.2441,HOSE 2125,2.125,2.125,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.119in, stern 0.001in"
SureSeal,40.0,mm,54.0,mm,nan,,6,Rule Engine,False,Both,0.2372,0.001,FSA-40M-60M-0,2.3622,HOSE 2125,2.125,2.125,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.237in, stern 0.001in"
SureSeal,40.0,mm,54.0,mm,nan,,6,Rule Engine,False,Both,0.1191,0.001,FSA-40M-57M-1,2.2441,HOSE 2125,2.125,2.125,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.119in, stern 0.001in"
SureSeal,40.0,mm,57.0,mm,FSKM-40M-57M-0,,2,Rule Engine,False,None,0.0,0.0,FSA-40M-57M-0,2.2441,HOSE 2250,2.25,2.25,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Straight; Orientation A->Backend
SureSeal,40.0,mm,57.0,mm,FSKM-40M-57M-0,,3,Rule Engine,False,Backend,0.1122,0.0,FSA-40M-60M-0,2.3622,HOSE 2250,2.25,2.25,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.112in, stern 0.000in"
SureSeal,40.0,mm,57.0,mm,FSKM-40M-57M-1,,2,Rule Engine,False,None,0.0,0.0,FSA-40M-57M-1,2.2441,HOSE 2250,2.25,2.25,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Straight; Orientation A->Backend
SureSeal,40.0,mm,60.0,mm,FSKM-40M-60M-0,,2,Rule Engine,False,None,0.0,0.0,FSA-40M-60M-0,2.3622,HOSE 2375,2.375,2.375,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Straight; Orientation A->Backend
SureSeal,40.0,mm,60.0,mm,FSKM-40M-60M-0,,5,Rule Engine,False,Stern,0.0,0.1122,FSA-40M-57M-0,2.2441,HOSE 2250,2.25,2.25,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.000in, stern 0.112in"
SureSeal,40.0,mm,60.0,mm,FSKM-40M-60M-1,,2,Rule Engine,False,None,0.0,0.0,FSA-40M-60M-1,2.3622,HOSE 2375,2.375,2.375,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Straight; Orientation A->Backend
SureSeal,40.0,mm,64.0,mm,FSKM-40M-64M-0,,6,Rule Engine,False,Both,0.0059,0.0197,FSA-40M-70M-0,2.7559,HS 2500-2750,2.5,2.75,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.006in, stern 0.020in"
SureSeal,40.0,mm,64.0,mm,FSKM-40M-64M-0,,6,Rule Engine,False,Both,0.0059,0.0197,FSA-40M-70M-0,2.7559,HS 2500-2750-1,,,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.006in, stern 0.020in"
SureSeal,40.0,mm,64.0,mm,FSKM-40M-64M-0,,6,Rule Engine,False,Both,0.2421,0.0197,FSA-40M-76M-0,2.9921,HS 2500-2750,2.5,2.75,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.242in, stern 0.020in"
SureSeal,40.0,mm,64.0,mm,FSKM-40M-64M-1,,6,Rule Engine,False,Both,0.0059,0.0197,FSA-40M-70M-1,2.7559,HS 2500-2750,2.5,2.75,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.006in, stern 0.020in"
SureSeal,40.0,mm,64.0,mm,FSKM-40M-64M-1,,6,Rule Engine,False,Both,0.0059,0.0197,FSA-40M-70M-1,2.7559,HS 2500-2750-1,,,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.006in, stern 0.020in"
SureSeal,40.0,mm,70.0,mm,FSKM-40M-70M-0,,6,Rule Engine,False,Both,0.0059,0.0059,FSA-40M-70M-0,2.7559,HOSE 2750,2.75,2.75,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.006in, stern 0.006in"
SureSeal,40.0,mm,70.0,mm,FSKM-40M-70M-0,,6,Rule Engine,False,Both,0.0197,0.0059,FSA-40M-64M-0,2.5197,HS 2500-2750,2.5,2.75,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation A->Backend; Stretch backend 0.020in, stern 0.006in"
SureSeal,40.0,mm,70.0,mm,FSKM-40M-70M-0,,6,Rule Engine,False,Both,0.0197,0.0059,FSA-40M-64M-0,2.5197,HS 2500-2750-1,,,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation A->Backend; Stretch backend 0.020in, stern 0.006in"
SureSeal,40.0,mm,70.0,mm,FSKM-40M-70M-1,,6,Rule Engine,False,Both,0.0197,0.0059,FSA-40M-64M-1,2.5197,HS 2500-2750,2.5,2.75,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation A->Backend; Stretch backend 0.020in, stern 0.006in"
SureSeal,40.0,mm,70.0,mm,FSKM-40M-70M-1,,6,Rule Engine,False,Both,0.0197,0.0059,FSA-40M-64M-1,2.5197,HS 2500-2750-1,,,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation A->Backend; Stretch backend 0.020in, stern 0.006in"
SureSeal,40.0,mm,73.0,mm,nan,,3,Rule Engine,False,Backend,0.1171,0.0,FSA-40M-76M-0,2.9921,HOSE 2875,2.875,2.875,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.117in, stern 0.000in"
SureSeal,40.0,mm,73.0,mm,nan,,3,Rule Engine,False,Backend,0.2352,0.0,FSA-40M-79M-0,3.1102,HOSE 2875,2.875,2.875,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.235in, stern 0.000in"
SureSeal,40.0,mm,73.0,mm,nan,,3,Rule Engine,False,Backend,0.1171,0.0,FSA-40M-76M-1,2.9921,HOSE 2875,2.875,2.875,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.117in, stern 0.000in"
SureSeal,40.0,mm,76.0,mm,FSKM-40M-76M-0,,2,Rule Engine,False,None,0.0,0.0,FSA-40M-76M-0,2.9921,HS 3000-3000,3.0,3.0,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,40.0,mm,76.0,mm,FSKM-40M-76M-0,,2,Rule Engine,False,None,0.0,0.0,FSA-40M-76M-0,2.9921,HS 3000-3000-1,,,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,40.0,mm,76.0,mm,FSKM-40M-76M-1,,2,Rule Engine,False,None,0.0,0.0,FSA-40M-76M-1,2.9921,HS 3000-3000,3.0,3.0,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,40.0,mm,79.0,mm,FSKM-40M-79M-1,,2,Rule Engine,False,None,0.0,0.0,FSA-40M-79M-0,3.1102,HOSE 3125,3.125,3.125,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Straight; Orientation A->Backend
SureSeal,40.0,mm,79.0,mm,FSKM-40M-79M-1,,5,Rule Engine,False,Stern,0.0,0.1102,FSA-40M-76M-0,2.9921,HS 3000-3000,3.0,3.0,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation A->Backend; Stretch backend 0.000in, stern 0.110in"
SureSeal,40.0,mm,79.0,mm,FSKM-40M-79M-1,,2,Rule Engine,False,None,0.0,0.0,FSA-40M-79M-1,3.1102,HOSE 3125,3.125,3.125,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Straight; Orientation A->Backend
SureSeal,40.0,mm,83.0,mm,nan,,5,Rule Engine,False,Stern,0.0,0.1427,FSA-40M-79M-0,3.1102,HOSE 3125,3.125,3.125,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.000in, stern 0.143in"
SureSeal,40.0,mm,83.0,mm,nan,,5,Rule Engine,False,Stern,0.0,0.1427,FSA-40M-79M-1,3.1102,HOSE 3125,3.125,3.125,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.000in, stern 0.143in"
SureSeal,45.0,mm,64.0,mm,FSKM-45M-64M-0,,6,Rule Engine,False,Both,0.0059,0.0197,FSA-45M-70M-0,2.7559,HS 2500-2750,2.5,2.75,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.006in, stern 0.020in"
SureSeal,45.0,mm,64.0,mm,FSKM-45M-64M-0,,6,Rule Engine,False,Both,0.0059,0.0197,FSA-45M-70M-0,2.7559,HS 2500-2750-1,,,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.006in, stern 0.020in"
SureSeal,45.0,mm,64.0,mm,FSKM-45M-64M-1,,6,Rule Engine,False,Both,0.0059,0.0197,FSA-45M-70M-1,2.7559,HS 2500-2750,2.5,2.75,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.006in, stern 0.020in"
SureSeal,45.0,mm,64.0,mm,FSKM-45M-64M-1,,6,Rule Engine,False,Both,0.0059,0.0197,FSA-45M-70M-2,2.7559,HS 2500-2750,2.5,2.75,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.006in, stern 0.020in"
SureSeal,45.0,mm,64.0,mm,FSKM-45M-64M-1,,6,Rule Engine,False,Both,0.0059,0.0197,FSA-45M-70M-3,2.7559,HS 2500-2750,2.5,2.75,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.006in, stern 0.020in"
SureSeal,45.0,mm,70.0,mm,FSKM-45M-70M-0,,6,Rule Engine,False,Both,0.0059,0.0059,FSA-45M-70M-0,2.7559,HOSE 2750,2.75,2.75,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.006in, stern 0.006in"
SureSeal,45.0,mm,70.0,mm,FSKM-45M-70M-1,,6,Rule Engine,False,Both,0.0059,0.0059,FSA-45M-70M-1,2.7559,HOSE 2750,2.75,2.75,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.006in, stern 0.006in"
SureSeal,45.0,mm,70.0,mm,FSKM-45M-70M-1,,6,Rule Engine,False,Both,0.0059,0.0059,FSA-45M-70M-2,2.7559,HOSE 2750,2.75,2.75,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.006in, stern 0.006in"
SureSeal,45.0,mm,73.0,mm,FSKM-45M-73M-0,,2,Rule Engine,False,None,0.0,0.0,FSA-45M-73M-0,2.874,HOSE 2875,2.875,2.875,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Straight; Orientation A->Backend
SureSeal,45.0,mm,73.0,mm,FSKM-45M-73M-0,,3,Rule Engine,False,Backend,0.1171,0.0,FSA-45M-76M-0,2.9921,HOSE 2875,2.875,2.875,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.117in, stern 0.000in"
SureSeal,45.0,mm,73.0,mm,FSKM-45M-73M-1,,2,Rule Engine,False,None,0.0,0.0,FSA-45M-73M-1,2.874,HOSE 2875,2.875,2.875,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Straight; Orientation A->Backend
SureSeal,45.0,mm,76.0,mm,FSKM-45M-76M-0,,2,Rule Engine,False,None,0.0,0.0,FSA-45M-76M-0,2.9921,HS 3000-3000,3.0,3.0,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,45.0,mm,76.0,mm,FSKM-45M-76M-1,,2,Rule Engine,False,None,0.0,0.0,FSA-45M-76M-1,2.9921,HS 3000-3000,3.0,3.0,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,45.0,mm,76.0,mm,FSKM-45M-76M-1,,2,Rule Engine,False,None,0.0,0.0,FSA-45M-76M-2,2.9921,HS 3000-3000,3.0,3.0,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,45.0,mm,79.0,mm,FSKM-45M-79M-0,,2,Rule Engine,False,None,0.0,0.0,FSA-45M-79M-0,3.1102,HOSE 3125,3.125,3.125,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Straight; Orientation A->Backend
SureSeal,45.0,mm,79.0,mm,FSKM-45M-79M-0,,3,Rule Engine,False,Backend,0.1427,0.0,FSA-45M-83M-0,3.2677,HOSE 3125,3.125,3.125,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.143in, stern 0.000in"
SureSeal,45.0,mm,79.0,mm,FSKM-45M-79M-1,,2,Rule Engine,False,None,0.0,0.0,FSA-45M-79M-1,3.1102,HOSE 3125,3.125,3.125,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Straight; Orientation A->Backend
SureSeal,45.0,mm,83.0,mm,FSKM-45M-83M-0,,5,Rule Engine,False,Stern,0.0,0.1427,FSA-45M-79M-0,3.1102,HOSE 3125,3.125,3.125,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.000in, stern 0.143in"
SureSeal,45.0,mm,83.0,mm,FSKM-45M-83M-0,,6,Rule Engine,False,Both,0.0177,0.0177,FSA-45M-83M-0,3.2677,HS 3250-3250,3.25,3.25,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation A->Backend; Stretch backend 0.018in, stern 0.018in"
SureSeal,45.0,mm,83.0,mm,FSKM-45M-83M-1,,5,Rule Engine,False,Stern,0.0,0.1427,FSA-45M-79M-1,3.1102,HOSE 3125,3.125,3.125,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.000in, stern 0.143in"
SureSeal,50.0,mm,64.0,mm,FSKM-50M-64M-0,,6,Rule Engine,False,Both,0.0059,0.0197,FSA-50M-70M-0,2.7559,HS 2500-2750,2.5,2.75,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.006in, stern 0.020in"
SureSeal,50.0,mm,64.0,mm,FSKM-50M-64M-0,,6,Rule Engine,False,Both,0.0059,0.0197,FSA-50M-70M-0,2.7559,HS 2500-2750-1,,,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.006in, stern 0.020in"
SureSeal,50.0,mm,64.0,mm,FSKM-50M-64M-0,,6,Rule Engine,False,Both,0.2421,0.0197,FSA-50M-76M-0,2.9921,HS 2500-2750,2.5,2.75,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.242in, stern 0.020in"
SureSeal,50.0,mm,64.0,mm,FSKM-50M-64M-1,,6,Rule Engine,False,Both,0.0059,0.0197,FSA-50M-70M-1,2.7559,HS 2500-2750,2.5,2.75,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.006in, stern 0.020in"
SureSeal,50.0,mm,64.0,mm,FSKM-50M-64M-1,,6,Rule Engine,False,Both,0.0059,0.0197,FSA-50M-70M-1,2.7559,HS 2500-2750-1,,,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.006in, stern 0.020in"
SureSeal,50.0,mm,70.0,mm,FSKM-50M-70M-0,,6,Rule Engine,False,Both,0.0059,0.0059,FSA-50M-70M-0,2.7559,HOSE 2750,2.75,2.75,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.006in, stern 0.006in"
SureSeal,50.0,mm,70.0,mm,FSKM-50M-70M-0,,6,Rule Engine,False,Both,0.2421,0.0059,FSA-50M-76M-0,2.9921,HOSE 2750,2.75,2.75,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.242in, stern 0.006in"
SureSeal,50.0,mm,70.0,mm,FSKM-50M-70M-1,,6,Rule Engine,False,Both,0.0059,0.0059,FSA-50M-70M-1,2.7559,HOSE 2750,2.75,2.75,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.006in, stern 0.006in"
SureSeal,50.0,mm,73.0,mm,nan,,3,Rule Engine,False,Backend,0.1171,0.0,FSA-50M-76M-0,2.9921,HOSE 2875,2.875,2.875,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.117in, stern 0.000in"
SureSeal,50.0,mm,73.0,mm,nan,,3,Rule Engine,False,Backend,0.2352,0.0,FSA-50M-79M-0,3.1102,HOSE 2875,2.875,2.875,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.235in, stern 0.000in"
SureSeal,50.0,mm,73.0,mm,nan,,3,Rule Engine,False,Backend,0.1171,0.0,FSA-50M-76M-1,2.9921,HOSE 2875,2.875,2.875,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.117in, stern 0.000in"
SureSeal,50.0,mm,76.0,mm,FSKM-50M-76M-0,,2,Rule Engine,False,None,0.0,0.0,FSA-50M-76M-0,2.9921,HS 3000-3000,3.0,3.0,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,50.0,mm,76.0,mm,FSKM-50M-76M-0,,2,Rule Engine,False,None,0.0,0.0,FSA-50M-76M-0,2.9921,HS 3000-3000-1,,,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,50.0,mm,76.0,mm,FSKM-50M-76M-1,,2,Rule Engine,False,None,0.0,0.0,FSA-50M-76M-1,2.9921,HS 3000-3000,3.0,3.0,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,50.0,mm,79.0,mm,FSKM-50M-79M-0,,2,Rule Engine,False,None,0.0,0.0,FSA-50M-79M-0,3.1102,HOSE 3125,3.125,3.125,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Straight; Orientation A->Backend
SureSeal,50.0,mm,79.0,mm,FSKM-50M-79M-0,,3,Rule Engine,False,Backend,0.1427,0.0,FSA-50M-83M-0,3.2677,HOSE 3125,3.125,3.125,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.143in, stern 0.000in"
SureSeal,50.0,mm,79.0,mm,FSKM-50M-79M-1,,2,Rule Engine,False,None,0.0,0.0,FSA-50M-79M-1,3.1102,HOSE 3125,3.125,3.125,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Straight; Orientation A->Backend
SureSeal,50.0,mm,83.0,mm,FSKM-50M-83M-0,,5,Rule Engine,False,Stern,0.0,0.1427,FSA-50M-79M-0,3.1102,HOSE 3125,3.125,3.125,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.000in, stern 0.143in"
SureSeal,50.0,mm,83.0,mm,FSKM-50M-83M-0,,6,Rule Engine,False,Both,0.0177,0.0177,FSA-50M-83M-0,3.2677,HS 3250-3250,3.25,3.25,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation A->Backend; Stretch backend 0.018in, stern 0.018in"
SureSeal,50.0,mm,83.0,mm,FSKM-50M-83M-1,,5,Rule Engine,False,Stern,0.0,0.1427,FSA-50M-79M-1,3.1102,HOSE 3125,3.125,3.125,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.000in, stern 0.143in"
SureSeal,55.0,mm,102.0,mm,FSKM-55M-102M-1,,6,Rule Engine,False,Both,0.0157,0.0157,FSA-55M-102M-1,4.0157,HOSE 4000,4.0,4.0,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.016in, stern 0.016in"
SureSeal,55.0,mm,108.0,mm,FSKM-55M-108M-1,,6,Rule Engine,False,Both,0.0157,0.002,FSA-55M-102M-1,4.0157,HS 4000-4250,4.0,4.25,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Articulated; Orientation A->Backend; Stretch backend 0.016in, stern 0.002in"
SureSeal,55.0,mm,114.0,mm,FSKM-55M-114M-1,,3,Rule Engine,False,Backend,0.0157,0.0,FSA-55M-102M-1,4.0157,HS 4000-4500,4.0,4.5,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Articulated; Orientation A->Backend; Stretch backend 0.016in, stern 0.000in"
SureSeal,55.0,mm,114.0,mm,FSKM-55M-114M-1,,6,Rule Engine,False,Both,0.0157,0.2382,FSA-55M-102M-1,4.0157,HS 4000-4250,4.0,4.25,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Articulated; Orientation A->Backend; Stretch backend 0.016in, stern 0.238in"
SureSeal,55.0,mm,127.0,mm,nan,,3,Rule Engine,False,Backend,0.0157,0.0,FSA-55M-102M-1,4.0157,HS 4000-5000,4.0,5.0,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Articulated; Orientation A->Backend; Stretch backend 0.016in, stern 0.000in"
SureSeal,55.0,mm,64.0,mm,nan,,6,Rule Engine,False,Both,0.2421,0.0197,FSA-55M-76M-1,2.9921,HS 2500-2750,2.5,2.75,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.242in, stern 0.020in"
SureSeal,55.0,mm,64.0,mm,nan,,6,Rule Engine,False,Both,0.2421,0.0197,FSA-55M-76M-1,2.9921,HS 2500-2750-1,,,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.242in, stern 0.020in"
SureSeal,55.0,mm,70.0,mm,nan,,6,Rule Engine,False,Both,0.2421,0.0059,FSA-55M-76M-1,2.9921,HOSE 2750,2.75,2.75,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.242in, stern 0.006in"
SureSeal,55.0,mm,73.0,mm,nan,,3,Rule Engine,False,Backend,0.1171,0.0,FSA-55M-76M-1,2.9921,HOSE 2875,2.875,2.875,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.117in, stern 0.000in"
SureSeal,55.0,mm,73.0,mm,nan,,3,Rule Engine,False,Backend,0.2352,0.0,FSA-55M-79M-1,3.1102,HOSE 2875,2.875,2.875,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.235in, stern 0.000in"
SureSeal,55.0,mm,73.0,mm,nan,,6,Rule Engine,False,Both,0.2421,0.124,FSA-55M-76M-1,2.9921,HOSE 2750,2.75,2.75,CLAMP-4000,2,CLAMP-4000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.242in, stern 0.124in"
SureSeal,55.0,mm,76.0,mm,FSKM-55M-76M-1,,2,Rule Engine,False,None,0.0,0.0,FSA-55M-76M-1,2.9921,HOSE 3000,3.0,3.0,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Straight; Orientation A->Backend
SureSeal,55.0,mm,76.0,mm,FSKM-55M-76M-1,,2,Rule Engine,False,None,0.0,0.0,FSA-55M-76M-1,2.9921,HS 3000-3000,3.0,3.0,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,55.0,mm,76.0,mm,FSKM-55M-76M-1,,2,Rule Engine,False,None,0.0,0.0,FSA-55M-76M-1,2.9921,HS 3000-3000-1,,,CLAMP-4000,2,CLAMP-4000,2,Rule Engine; Articulated; Orientation A->Backend
