Measurement_System,FSK_SKU,ShaftSize,ShaftUnits,SternSize,SternUnits,Priority,Priority Meaning,FSA_Template,Hose_Code,Hose_Orientation,Clamp1_Code,Clamp1_Qty,Clamp2_Code,Clamp2_Qty,Total_Clamps_Per_Kit,Hat_SKU,Hat_Qty,Is_US_Recommended,Stretch_Type,Stretch_Backend_in,Stretch_Stern_in,Comments
Metric,FSKM-45M-79M-1,45.0,mm,79.0,mm,6,Stretch at both ends,FSA-45M-79M-0,HS 3000-3000,A->Backend,CLAMP-3000,2,CLAMP-3000,2,4,HAT-MM45-02,1,False,Stretch at both ends,0.1102362204724414,0.1102362204724414,Rule Engine
Metric,FSKM-45M-79M-1,45.0,mm,79.0,mm,6,Stretch at both ends,FSA-45M-79M-0,HS 3000-3000-1,A->Backend,CLAMP-3000,2,CLAMP-3000,2,4,HAT-MM45-02,1,False,Stretch at both ends,0.1102362204724414,0.1102362204724414,Rule Engine
Metric,FSKM-45M-79M-1,45.0,mm,79.0,mm,6,Stretch at both ends,FSA-45M-79M-1,HS 3000-3000,A->Backend,CLAMP-3000,2,CLAMP-3000,2,4,HAT-MM45-02,1,False,Stretch at both ends,0.1102362204724414,0.1102362204724414,Rule Engine
Metric,FSKM-45M-79M-1,45.0,mm,79.0,mm,6,Stretch at both ends,FSA-45M-79M-1,HS 3000-3000-1,A->Backend,CLAMP-3000,2,CLAMP-3000,2,4,HAT-MM45-02,1,False,Stretch at both ends,0.1102362204724414,0.1102362204724414,Rule Engine
Metric,FSKM-45M-79M-1,45.0,mm,79.0,mm,6,Stretch at both ends,FSA-45M-76M-0,HOSE 2875,A->Backend,CLAMP-3000,2,CLAMP-3000,2,4,HAT-MM45-02,1,False,Stretch at both ends,0.11712598425196885,0.2352362204724413,Rule Engine
Metric,FSKM-45M-79M-1,45.0,mm,79.0,mm,6,Stretch at both ends,FSA-45M-76M-1,HOSE 2875,A->Backend,CLAMP-3000,2,CLAMP-3000,2,4,HAT-MM45-02,1,False,Stretch at both ends,0.11712598425196885,0.2352362204724413,Rule Engine
Metric,FSKM-45M-79M-1,45.0,mm,79.0,mm,6,Stretch at both ends,FSA-45M-76M-2,HOSE 2875,A->Backend,CLAMP-3000,2,CLAMP-3000,2,4,HAT-MM45-02,1,False,Stretch at both ends,0.11712598425196885,0.2352362204724413,Rule Engine
Metric,FSKM-45M-79M-1,45.0,mm,79.0,mm,6,Stretch at both ends,FSA-45M-76M-3,HOSE 2875,A->Backend,CLAMP-3000,2,CLAMP-3000,2,4,HAT-MM45-02,1,False,Stretch at both ends,0.11712598425196885,0.2352362204724413,Rule Engine
Metric,FSKM-45M-79M-1,45.0,mm,79.0,mm,6,Stretch at both ends,FSA-45M-76M-4,HOSE 2875,A->Backend,CLAMP-3000,2,CLAMP-3000,2,4,HAT-MM45-02,1,False,Stretch at both ends,0.11712598425196885,0.2352362204724413,Rule Engine
Metric,FSKM-45M-79M-1,45.0,mm,79.0,mm,6,Stretch at both ends,FSA-45M-79M-0,HOSE 2875,A->Backend,CLAMP-3000,2,CLAMP-3000,2,4,HAT-MM45-02,1,False,Stretch at both ends,0.2352362204724413,0.2352362204724413,Rule Engine
Metric,FSKM-45M-79M-1,45.0,mm,79.0,mm,6,Stretch at both ends,FSA-45M-79M-0,HOSE 3000,A->Backend,CLAMP-3000,2,CLAMP-3000,2,4,HAT-MM45-02,1,False,Stretch at both ends,0.1102362204724414,0.1102362204724414,Rule Engine
Metric,FSKM-45M-79M-1,45.0,mm,79.0,mm,6,Stretch at both ends,FSA-45M-79M-1,HOSE 2875,A->Backend,CLAMP-3000,2,CLAMP-3000,2,4,HAT-MM45-02,1,False,Stretch at both ends,0.2352362204724413,0.2352362204724413,Rule Engine
Metric,FSKM-45M-79M-1,45.0,mm,79.0,mm,6,Stretch at both ends,FSA-45M-79M-1,HOSE 3000,A->Backend,CLAMP-3000,2,CLAMP-3000,2,4,HAT-MM45-02,1,False,Stretch at both ends,0.1102362204724414,0.1102362204724414,Rule Engine
Metric,FSKM-45M-83M-0,45.0,mm,83.0,mm,2,No stretch (ideal fit),FSA-45M-83M-0,HS 3250-3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-83M-0,45.0,mm,83.0,mm,2,No stretch (ideal fit),FSA-45M-83M-1,HS 3250-3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-83M-0,45.0,mm,83.0,mm,4,Straight hose (no stretch),FSA-45M-83M-0,HOSE 3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Straight hose (no stretch),0.0,0.0,Rule Engine
Metric,FSKM-45M-83M-0,45.0,mm,83.0,mm,4,Straight hose (no stretch),FSA-45M-83M-1,HOSE 3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Straight hose (no stretch),0.0,0.0,Rule Engine
Metric,FSKM-45M-83M-0,45.0,mm,83.0,mm,5,Stretch at stern tube,FSA-45M-79M-0,HOSE 3125,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Stretch at stern tube,0.0,0.14271653543307086,Rule Engine
Metric,FSKM-45M-83M-0,45.0,mm,83.0,mm,5,Stretch at stern tube,FSA-45M-79M-1,HOSE 3125,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Stretch at stern tube,0.0,0.14271653543307086,Rule Engine
Metric,FSKM-45M-83M-0,45.0,mm,83.0,mm,6,Stretch at both ends,FSA-45M-83M-0,HOSE 3125,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Stretch at both ends,0.14271653543307086,0.14271653543307086,Rule Engine
Metric,FSKM-45M-83M-0,45.0,mm,83.0,mm,6,Stretch at both ends,FSA-45M-83M-1,HOSE 3125,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Stretch at both ends,0.14271653543307086,0.14271653543307086,Rule Engine
Metric,FSKM-45M-83M-1,45.0,mm,83.0,mm,2,No stretch (ideal fit),FSA-45M-83M-0,HS 3250-3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-83M-1,45.0,mm,83.0,mm,2,No stretch (ideal fit),FSA-45M-83M-1,HS 3250-3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-83M-1,45.0,mm,83.0,mm,4,Straight hose (no stretch),FSA-45M-83M-0,HOSE 3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Straight hose (no stretch),0.0,0.0,Rule Engine
Metric,FSKM-45M-83M-1,45.0,mm,83.0,mm,4,Straight hose (no stretch),FSA-45M-83M-1,HOSE 3250,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Straight hose (no stretch),0.0,0.0,Rule Engine
Metric,FSKM-45M-83M-1,45.0,mm,83.0,mm,5,Stretch at stern tube,FSA-45M-79M-0,HOSE 3125,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Stretch at stern tube,0.0,0.14271653543307086,Rule Engine
Metric,FSKM-45M-83M-1,45.0,mm,83.0,mm,5,Stretch at stern tube,FSA-45M-79M-1,HOSE 3125,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Stretch at stern tube,0.0,0.14271653543307086,Rule Engine
Metric,FSKM-45M-83M-1,45.0,mm,83.0,mm,6,Stretch at both ends,FSA-45M-83M-0,HOSE 3125,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Stretch at both ends,0.14271653543307086,0.14271653543307086,Rule Engine
Metric,FSKM-45M-83M-1,45.0,mm,83.0,mm,6,Stretch at both ends,FSA-45M-83M-1,HOSE 3125,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Stretch at both ends,0.14271653543307086,0.14271653543307086,Rule Engine
Metric,FSKM-45M-89M-0,45.0,mm,89.0,mm,2,No stretch (ideal fit),FSA-45M-76M-0,HS 3000-3500,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-0,45.0,mm,89.0,mm,2,No stretch (ideal fit),FSA-45M-76M-0,HS 3000-3500-1,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-0,45.0,mm,89.0,mm,2,No stretch (ideal fit),FSA-45M-76M-1,HS 3000-3500,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-0,45.0,mm,89.0,mm,2,No stretch (ideal fit),FSA-45M-76M-1,HS 3000-3500-1,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-0,45.0,mm,89.0,mm,2,No stretch (ideal fit),FSA-45M-76M-2,HS 3000-3500,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-0,45.0,mm,89.0,mm,2,No stretch (ideal fit),FSA-45M-76M-2,HS 3000-3500-1,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-0,45.0,mm,89.0,mm,2,No stretch (ideal fit),FSA-45M-76M-3,HS 3000-3500,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-0,45.0,mm,89.0,mm,2,No stretch (ideal fit),FSA-45M-76M-3,HS 3000-3500-1,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-0,45.0,mm,89.0,mm,2,No stretch (ideal fit),FSA-45M-76M-4,HS 3000-3500,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-0,45.0,mm,89.0,mm,2,No stretch (ideal fit),FSA-45M-76M-4,HS 3000-3500-1,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-0,45.0,mm,89.0,mm,2,No stretch (ideal fit),FSA-45M-89M-1,HS 3500-3500,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-0,45.0,mm,89.0,mm,3,Stretch at FSA backend only,FSA-45M-79M-0,HS 3000-3500,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Stretch at FSA backend only,0.1102362204724414,0.0,Rule Engine
Metric,FSKM-45M-89M-0,45.0,mm,89.0,mm,3,Stretch at FSA backend only,FSA-45M-79M-0,HS 3000-3500-1,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Stretch at FSA backend only,0.1102362204724414,0.0,Rule Engine
Metric,FSKM-45M-89M-0,45.0,mm,89.0,mm,3,Stretch at FSA backend only,FSA-45M-79M-1,HS 3000-3500,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Stretch at FSA backend only,0.1102362204724414,0.0,Rule Engine
Metric,FSKM-45M-89M-0,45.0,mm,89.0,mm,3,Stretch at FSA backend only,FSA-45M-79M-1,HS 3000-3500-1,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Stretch at FSA backend only,0.1102362204724414,0.0,Rule Engine
Metric,FSKM-45M-89M-0,45.0,mm,89.0,mm,4,Straight hose (no stretch),FSA-45M-89M-1,HOSE 3500,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Straight hose (no stretch),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-0,45.0,mm,89.0,mm,6,Stretch at both ends,FSA-45M-89M-1,HOSE 3375,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Stretch at both ends,0.128937007874016,0.128937007874016,Rule Engine
Metric,FSKM-45M-89M-1,45.0,mm,89.0,mm,2,No stretch (ideal fit),FSA-45M-76M-0,HS 3000-3500,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-1,45.0,mm,89.0,mm,2,No stretch (ideal fit),FSA-45M-76M-0,HS 3000-3500-1,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-1,45.0,mm,89.0,mm,2,No stretch (ideal fit),FSA-45M-76M-1,HS 3000-3500,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-1,45.0,mm,89.0,mm,2,No stretch (ideal fit),FSA-45M-76M-1,HS 3000-3500-1,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-1,45.0,mm,89.0,mm,2,No stretch (ideal fit),FSA-45M-76M-2,HS 3000-3500,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-1,45.0,mm,89.0,mm,2,No stretch (ideal fit),FSA-45M-76M-2,HS 3000-3500-1,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-1,45.0,mm,89.0,mm,2,No stretch (ideal fit),FSA-45M-76M-3,HS 3000-3500,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-1,45.0,mm,89.0,mm,2,No stretch (ideal fit),FSA-45M-76M-3,HS 3000-3500-1,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-1,45.0,mm,89.0,mm,2,No stretch (ideal fit),FSA-45M-76M-4,HS 3000-3500,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-1,45.0,mm,89.0,mm,2,No stretch (ideal fit),FSA-45M-76M-4,HS 3000-3500-1,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-1,45.0,mm,89.0,mm,2,No stretch (ideal fit),FSA-45M-89M-1,HS 3500-3500,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-1,45.0,mm,89.0,mm,3,Stretch at FSA backend only,FSA-45M-79M-0,HS 3000-3500,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Stretch at FSA backend only,0.1102362204724414,0.0,Rule Engine
Metric,FSKM-45M-89M-1,45.0,mm,89.0,mm,3,Stretch at FSA backend only,FSA-45M-79M-0,HS 3000-3500-1,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Stretch at FSA backend only,0.1102362204724414,0.0,Rule Engine
Metric,FSKM-45M-89M-1,45.0,mm,89.0,mm,3,Stretch at FSA backend only,FSA-45M-79M-1,HS 3000-3500,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Stretch at FSA backend only,0.1102362204724414,0.0,Rule Engine
Metric,FSKM-45M-89M-1,45.0,mm,89.0,mm,3,Stretch at FSA backend only,FSA-45M-79M-1,HS 3000-3500-1,A->Backend,CLAMP-3000,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Stretch at FSA backend only,0.1102362204724414,0.0,Rule Engine
Metric,FSKM-45M-89M-1,45.0,mm,89.0,mm,4,Straight hose (no stretch),FSA-45M-89M-1,HOSE 3500,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Straight hose (no stretch),0.0,0.0,Rule Engine
Metric,FSKM-45M-89M-1,45.0,mm,89.0,mm,6,Stretch at both ends,FSA-45M-89M-1,HOSE 3375,A->Backend,CLAMP-3500,2,CLAMP-3500,2,4,HAT-MM45-02,1,False,Stretch at both ends,0.128937007874016,0.128937007874016,Rule Engine
Metric,FSKM-45M-102M-1,45.0,mm,102.0,mm,2,No stretch (ideal fit),FSA-45M-89M-1,HS 3500-4000,A->Backend,CLAMP-3500,2,CLAMP-4250,2,4,HAT-MM45-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-50M-64M-0,50.0,mm,64.0,mm,2,No stretch (ideal fit),FSA-50M-70M-0,HS 2500-2750,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-50M-64M-0,50.0,mm,64.0,mm,2,No stretch (ideal fit),FSA-50M-70M-0,HS 2500-2750-1,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-50M-64M-0,50.0,mm,64.0,mm,2,No stretch (ideal fit),FSA-50M-70M-1,HS 2500-2750,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-50M-64M-0,50.0,mm,64.0,mm,2,No stretch (ideal fit),FSA-50M-70M-1,HS 2500-2750-1,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-50M-64M-0,50.0,mm,64.0,mm,3,Stretch at FSA backend only,FSA-50M-70M-0,HS 2500-2625,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,Stretch at FSA backend only,0.13090551181102375,0.0,Rule Engine
Metric,FSKM-50M-64M-0,50.0,mm,64.0,mm,3,Stretch at FSA backend only,FSA-50M-70M-0,HS 2500-2625-1,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,Stretch at FSA backend only,0.13090551181102375,0.0,Rule Engine
Metric,FSKM-50M-64M-0,50.0,mm,64.0,mm,3,Stretch at FSA backend only,FSA-50M-70M-1,HS 2500-2625,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,Stretch at FSA backend only,0.13090551181102375,0.0,Rule Engine
Metric,FSKM-50M-64M-0,50.0,mm,64.0,mm,3,Stretch at FSA backend only,FSA-50M-70M-1,HS 2500-2625-1,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,Stretch at FSA backend only,0.13090551181102375,0.0,Rule Engine
Metric,FSKM-50M-64M-0,50.0,mm,64.0,mm,3,Stretch at FSA backend only,FSA-50M-76M-0,HS 2500-2750,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,Stretch at FSA backend only,0.24212598425196874,0.0,Rule Engine
Metric,FSKM-50M-64M-0,50.0,mm,64.0,mm,3,Stretch at FSA backend only,FSA-50M-76M-0,HS 2500-2750-1,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,Stretch at FSA backend only,0.24212598425196874,0.0,Rule Engine
Metric,FSKM-50M-64M-0,50.0,mm,64.0,mm,3,Stretch at FSA backend only,FSA-50M-76M-1,HS 2500-2750,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,Stretch at FSA backend only,0.24212598425196874,0.0,Rule Engine
Metric,FSKM-50M-64M-0,50.0,mm,64.0,mm,3,Stretch at FSA backend only,FSA-50M-76M-1,HS 2500-2750-1,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,Stretch at FSA backend only,0.24212598425196874,0.0,Rule Engine
Metric,FSKM-50M-64M-0,50.0,mm,64.0,mm,3,Stretch at FSA backend only,FSA-50M-76M-41,HS 2500-2750,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,Stretch at FSA backend only,0.24212598425196874,0.0,Rule Engine
Metric,FSKM-50M-64M-0,50.0,mm,64.0,mm,3,Stretch at FSA backend only,FSA-50M-76M-41,HS 2500-2750-1,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,Stretch at FSA backend only,0.24212598425196874,0.0,Rule Engine
Metric,FSKM-50M-64M-1,50.0,mm,64.0,mm,2,No stretch (ideal fit),FSA-50M-70M-0,HS 2500-2750,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-50M-64M-1,50.0,mm,64.0,mm,2,No stretch (ideal fit),FSA-50M-70M-0,HS 2500-2750-1,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-50M-64M-1,50.0,mm,64.0,mm,2,No stretch (ideal fit),FSA-50M-70M-1,HS 2500-2750,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-50M-64M-1,50.0,mm,64.0,mm,2,No stretch (ideal fit),FSA-50M-70M-1,HS 2500-2750-1,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,No stretch (ideal fit),0.0,0.0,Rule Engine
Metric,FSKM-50M-64M-1,50.0,mm,64.0,mm,3,Stretch at FSA backend only,FSA-50M-70M-0,HS 2500-2625,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,Stretch at FSA backend only,0.13090551181102375,0.0,Rule Engine
Metric,FSKM-50M-64M-1,50.0,mm,64.0,mm,3,Stretch at FSA backend only,FSA-50M-70M-0,HS 2500-2625-1,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,Stretch at FSA backend only,0.13090551181102375,0.0,Rule Engine
Metric,FSKM-50M-64M-1,50.0,mm,64.0,mm,3,Stretch at FSA backend only,FSA-50M-70M-1,HS 2500-2625,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,Stretch at FSA backend only,0.13090551181102375,0.0,Rule Engine
Metric,FSKM-50M-64M-1,50.0,mm,64.0,mm,3,Stretch at FSA backend only,FSA-50M-70M-1,HS 2500-2625-1,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,Stretch at FSA backend only,0.13090551181102375,0.0,Rule Engine
Metric,FSKM-50M-64M-1,50.0,mm,64.0,mm,3,Stretch at FSA backend only,FSA-50M-76M-0,HS 2500-2750,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,Stretch at FSA backend only,0.24212598425196874,0.0,Rule Engine
Metric,FSKM-50M-64M-1,50.0,mm,64.0,mm,3,Stretch at FSA backend only,FSA-50M-76M-0,HS 2500-2750-1,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,Stretch at FSA backend only,0.24212598425196874,0.0,Rule Engine
Metric,FSKM-50M-64M-1,50.0,mm,64.0,mm,3,Stretch at FSA backend only,FSA-50M-76M-1,HS 2500-2750,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,Stretch at FSA backend only,0.24212598425196874,0.0,Rule Engine
Metric,FSKM-50M-64M-1,50.0,mm,64.0,mm,3,Stretch at FSA backend only,FSA-50M-76M-1,HS 2500-2750-1,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,Stretch at FSA backend only,0.24212598425196874,0.0,Rule Engine
Metric,FSKM-50M-64M-1,50.0,mm,64.0,mm,3,Stretch at FSA backend only,FSA-50M-76M-41,HS 2500-2750,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,Stretch at FSA backend only,0.24212598425196874,0.0,Rule Engine
Metric,FSKM-50M-64M-1,50.0,mm,64.0,mm,3,Stretch at FSA backend only,FSA-50M-76M-41,HS 2500-2750-1,B->Backend,CLAMP-3000,2,CLAMP-2500,2,4,HAT-MM50-02,1,False,Stretch at FSA backend only,0.24212598425196874,0.0,Rule Engine
Metric,FSKM-50M-70M-0,50.0,mm,70.0,mm,3,Stretch at FSA backend only,FSA-50M-76M-0,HOSE 2750,A->Backend,CLAMP-3000,2,CLAMP-3000,2,4,HAT-MM50-02,1,False,Stretch at FSA backend only,0.24212598425196874,0.0,Rule Engine
Metric,FSKM-50M-70M-0,50.0,mm,70.0,mm,3,Stretch at FSA backend only,FSA-50M-76M-1,HOSE 2750,A->Backend,CLAMP-3000,2,CLAMP-3000,2,4,HAT-MM50-02,1,False,Stretch at FSA backend only,0.24212598425196874,0.0,Rule Engine
Metric,FSKM-50M-70M-0,50.0,mm,70.0,mm,3,Stretch at FSA backend only,FSA-50M-76M-41,HOSE 2750,A->Backend,CLAMP-3000,2,CLAMP-3000,2,4,HAT-MM50-02,1,False,Stretch at FSA backend only,0.24212598425196874,0.0,Rule Engine
Metric,FSKM-50M-70M-0,50.0,mm,70.0,mm,4,Straight hose (no stretch),FSA-50M-70M-0,HOSE 2750,A->Backend,CLAMP-3000,2,CLAMP-3000,2,4,HAT-MM50-02,1,False,Straight hose (no stretch),0.0,0.0,Rule Engine
Metric,FSKM-50M-70M-0,50.0,mm,70.0,mm,4,Straight hose (no stretch),FSA-50M-70M-1,HOSE 2750,A->Backend,CLAMP-3000,2,CLAMP-3000,2,4,HAT-MM50-02,1,False,Straight hose (no stretch),0.0,0.0,Rule Engine
Metric,FSKM-50M-70M-0,50.0,mm,70.0,mm,6,Stretch at both ends,FSA-50M-70M-0,HOSE 2625,A->Backend,CLAMP-3000,2,CLAMP-3000,2,4,HAT-MM50-02,1,False,Stretch at both ends,0.13090551181102375,0.13090551181102375,Rule Engine
Metric,FSKM-50M-70M-0,50.0,mm,70.0,mm,6,Stretch at both ends,FSA-50M-70M-1,HOSE 2625,A->Backend,CLAMP-3000,2,CLAMP-3000,2,4,HAT-MM50-02,1,False,Stretch at both ends,0.13090551181102375,0.13090551181102375,Rule Engine
