System,ShaftSize,ShaftUnits,SternSize,SternUnits,Priority,Is_US_Recommended,RuleType,Stretch_Type,Stretch_Backend_in,Stretch_Stern_in,FSA_Template,Hose_Code,Clamp1_Code,Clamp1_Qty,Clamp2_Code,Clamp2_Qty,Hose_Orientation,Comments
SureSeal,90.0,mm,114.0,mm,2,False,Rule Engine,None,0.0,0.0,FSA-90M-114M-1,HS 4500-4500,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,90.0,mm,114.0,mm,2,False,Rule Engine,None,0.0,0.0,FSA-90M-127M-1,HS 4500-5000,CLAMP-5000,2,CLAMP-4500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,90.0,mm,114.0,mm,3,False,Rule Engine,None,0.0,0.0,FSA-90M-114M-1,HOSE 4500,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,90.0,mm,114.0,mm,7,False,Rule Engine,Both,0.2382,0.2382,FSA-90M-114M-1,HOSE 4250,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,90.0,mm,127.0,mm,2,False,Rule Engine,None,0.0,0.0,FSA-90M-114M-1,HS 4500-5000,CLAMP-4500,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,90.0,mm,127.0,mm,3,False,Rule Engine,None,0.0,0.0,FSA-90M-127M-1,HOSE 5000,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,90.0,mm,127.0,mm,7,False,Rule Engine,Both,0.25,0.25,FSA-90M-127M-1,HOSE 4750,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,90.0,mm,152.0,mm,2,False,Rule Engine,None,0.0,0.0,FSA-90M-127M-1,HS 5000-6000,CLAMP-5000,2,CLAMP-6000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,95.0,mm,127.0,mm,3,False,Rule Engine,None,0.0,0.0,FSA-95M-127M-1,HOSE 5000,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,95.0,mm,127.0,mm,7,False,Rule Engine,Both,0.25,0.25,FSA-95M-127M-1,HOSE 4750,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,95.0,mm,152.0,mm,2,False,Rule Engine,None,0.0,0.0,FSA-95M-127M-1,HS 5000-6000,CLAMP-5000,2,CLAMP-6000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,100.0,mm,127.0,mm,3,False,Rule Engine,None,0.0,0.0,FSA-100M-127M-1,HOSE 5000,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,100.0,mm,127.0,mm,7,False,Rule Engine,Both,0.25,0.25,FSA-100M-127M-1,HOSE 4750,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,100.0,mm,152.0,mm,2,False,Rule Engine,None,0.0,0.0,FSA-100M-127M-1,HS 5000-6000,CLAMP-5000,2,CLAMP-6000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,105.0,mm,127.0,mm,3,False,Rule Engine,None,0.0,0.0,FSA-105M-127M-1,HOSE 5000,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,105.0,mm,127.0,mm,7,False,Rule Engine,Both,0.25,0.25,FSA-105M-127M-1,HOSE 4750,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,105.0,mm,152.0,mm,2,False,Rule Engine,None,0.0,0.0,FSA-105M-127M-1,HS 5000-6000,CLAMP-5000,2,CLAMP-6000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,110.0,mm,152.0,mm,3,False,Rule Engine,None,0.0,0.0,FSA-110M-152M-1,HOSE 6000,CLAMP-6000,2,CLAMP-6000,2,A->Backend,Straight; Orientation A->Backend
